date,BOCORWF1,CAPTL_WF,CULLRGWF,GULLRWF1,GUNNING1,SAPHWF1,TARALGA1,WOODLWN1,WRWF1
2018/10/20 18:00,6.951666667,3.266666417,9.389166667,48.03779583,16.4530525,6.995311667,68.5712525,4.9282475,5.037916667
2018/10/20 19:00,8.295,30.20099975,13.7375,55.30712083,25.926345,140.822645,47.62780917,12.9179975,71.09416333
2018/10/20 20:00,2.054166667,32.02099992,8.376666583,40.73263,11.0096525,150.56797,29.89093667,17.79899583,146.8930183
2018/10/20 21:00,12.72666667,14.90999983,7.048333333,39.41427167,12.34281333,105.3359342,15.44062,11.1510025,151.9547908
2018/10/20 22:00,31.6425,2.583332667,9.926666667,30.03045083,6.720755833,21.45078083,11.06156083,1.0215,102.341455
2018/10/20 23:00,53.74916667,0,11.41333325,39.98428417,9.2826675,6.192975833,24.85343667,0,17.29541583
2018/10/21 0:00,39.305,10.23366617,18.45416683,55.2038575,17.87422083,16.51171917,28.72281167,1.991999167,2.130728333
2018/10/21 1:00,23.16333333,5.652664833,14.46166683,68.25348167,12.59467583,49.85156833,21.3956225,5.637751667,28.63823333
2018/10/21 2:00,23.275,0,10.40583333,61.16678667,10.36515917,152.24688,10.8043725,0.483751667,93.37177167
2018/10/21 3:00,30.59416667,0,8.215,56.42496583,10.42274917,35.64453083,9.4818725,0,14.9486425
2018/10/21 4:00,22.61416667,0,5.033333333,36.57702167,7.962865,-1.9671875,19.398435,0,21.11625
2018/10/21 5:00,22.87833333,0,5.9425,43.5041625,7.3286175,2.517965,18.6703175,0,20.75020917
2018/10/21 6:00,13.34166667,0,5.445833333,17.59690583,4.100520833,2.050779167,4.23844,0.11325,9.800834167
2018/10/21 7:00,14.39166667,0,0.675833333,0.744939167,0.1368125,13.9117175,0,0.107999167,33.14937833
2018/10/21 8:00,30.0225,0,-0.055,0,-0.260186667,20.42734833,0,0,34.13302
2018/10/21 9:00,28.01,0,-0.0525,0,-0.3124225,-0.659373333,0,0,8.280625
2018/10/21 10:00,20.16916667,0,0.130833333,1.403685833,-0.068563333,-1.1734425,0.963749167,0,6.984479167
2018/10/21 11:00,19.8,0,0.999166667,3.95678,1.03568,-1.181251667,2.033439167,0,4.000415833
2018/10/21 12:00,11.21416667,0,2.001666667,9.859978333,2.839896667,22.51172167,2.890626667,0,13.8661425
2018/10/21 13:00,9.276666667,0,1.739166667,10.33611667,2.317661667,35.18515583,3.0340625,0,40.4317725
2018/10/21 14:00,7.610833333,0,2.179166667,5.742765,2.50955,10.00937417,3.225941667,0,18.66468917
2018/10/21 15:00,6.989166667,0,1.753333333,5.981679167,2.181516667,12.13202917,1.585628333,0,19.29812417
2018/10/21 16:00,10.3525,0,1.536666667,6.674570833,1.943408333,16.05156667,0.0590625,0,10.89197833
2018/10/21 17:00,21.71666667,14.03633308,1.585,3.718719167,1.657496667,6.816406667,4.4081225,2.740498333,6.556663333
2018/10/21 18:00,21.50333333,79.95633117,0.893333333,0.181755,-0.270369167,5.378904167,10.47969,17.62050167,11.80073083
2018/10/21 19:00,16.88666667,80.39799883,2.7975,2.995105,-0.204645833,25.77890917,7.8521925,19.15199833,26.323435
2018/10/21 20:00,7.621666667,43.53266592,7.0925,12.2099775,9.069951667,60.10234333,6.504061667,11.66399667,30.9799
2018/10/21 21:00,1.645833333,30.93366683,9.9875,16.5430775,16.91498167,95.976565,5.716874167,10.2855025,47.97947833
2018/10/21 22:00,2.8,20.02799983,9.7475,13.71947417,16.42118,110.7187567,10.62312083,7.49775,56.92176833
2018/10/21 23:00,0.908333333,5.258333833,8.1075,16.02255583,13.24664167,109.4390583,9.61625,7.211246667,56.1175
2018/10/22 0:00,0,0,6.344166667,17.2607,10.14027667,74.2726575,11.799375,2.390996667,48.37114667
2018/10/22 1:00,0.135,0,4.4075,16.90402917,8.516309167,92.38672167,6.805309167,0.171,75.36979333
2018/10/22 2:00,5.588333333,0,3.265833333,12.76803417,4.251545833,151.5523425,4.6309375,0,75.071665
2018/10/22 3:00,14.32833333,0,2.5775,11.4872275,1.419323333,159.2828133,4.0106275,0,74.3129125
2018/10/22 4:00,44.0975,0,1.348333333,14.4430775,1.3358775,156.9351567,3.270001667,0,70.76125
2018/10/22 5:00,46.89,0,0.618333333,30.6269175,7.952484167,131.7320283,5.128125833,0,67.58499833
2018/10/22 6:00,36.61583333,0,0.260833333,18.79070333,8.614964167,94.90703667,8.395,0,54.87833333
2018/10/22 7:00,19.22333333,0,-0.008333333,6.781234167,2.058264167,27.78202833,3.2240625,0,22.79812667
2018/10/22 8:00,6.09,0,0.47,6.8674325,1.540128333,5.521095,0.876564167,0.530248333,7.185520833
2018/10/22 9:00,0.24,0.72666675,1.608333333,7.642226667,2.17874,-0.553903333,8.334064167,1.61775,-0.364271667
2018/10/22 10:00,0,17.80733425,3.730833333,11.3489775,5.277434167,-2.453121667,8.001560833,5.8425,-1.290520833
2018/10/22 11:00,0,10.247001,3.4075,11.493195,4.618326667,-2.8195275,4.162816667,8.55825,-1.387188333
2018/10/22 12:00,0.288333333,26.06199958,3.810833333,12.7680375,5.168200833,-2.280464167,4.034681667,7.904995833,-1.283749167
2018/10/22 13:00,0.200833333,16.20366667,3.78,11.24487583,4.388551667,-1.356251667,6.678436667,8.315249167,-1.2285425
2018/10/22 14:00,0.0625,17.52233367,3.993333333,12.89434,3.5361675,-0.493751667,6.705626667,6.9787575,-1.149790833
2018/10/22 15:00,12.25916667,19.104,3.19,10.80543,4.3269925,0.801565,9.343438333,7.950748333,-0.178856667
2018/10/22 16:00,26.555,17.36433333,2.714166667,7.548355,3.9792525,0.813281667,12.53124917,5.507251667,3.326250833
2018/10/22 17:00,19.59333333,12.21633392,1.610833333,5.506398333,2.4793975,4.9664025,7.723748333,4.193999167,1.9721875
2018/10/22 18:00,14.94833333,1.04799975,1.900833333,2.787765833,0.230706667,20.12187167,1.109063333,1.231500833,28.94677083
2018/10/22 19:00,9.298333333,0,1.6625,0.9531375,-0.383900833,92.12421667,0.165936667,0,63.81885333
2018/10/22 20:00,6.228333333,0,0.0875,0.081065,-0.318110833,113.8351575,7.806564167,0,53.61562333
2018/10/22 21:00,8.708333333,0,-0.045,0,-0.230830833,131.0656225,5.024999167,0,49.9810425
2018/10/22 22:00,27.28,0,-0.06,0,-0.267726667,147.151565,1.444063333,0,48.55416833
2018/10/22 23:00,41.51666667,0,-0.05,0.078504167,-0.282205833,156.4781208,0,0,46.7567725
2018/10/23 0:00,79.06166667,0,-0.055,0.11776,-0.335964167,122.8867267,0.4884375,0,34.9116675
2018/10/23 1:00,99.28583333,0,-0.044166667,2.1162075,-0.288155833,83.30077917,1.760315,0,15.83125167
2018/10/23 2:00,94.47416667,0,-0.035,4.905686667,0.693034167,58.26171917,0.101563333,0,9.270103333
2018/10/23 3:00,75.475,0,0.016666667,5.3741225,0.812585,32.13828833,5.221565,0.9555,3.510935
2018/10/23 4:00,83.4075,0,0.585,9.400023333,2.573425,9.304685833,5.9340625,1.6290025,0.371356667
2018/10/23 5:00,97.0325,0,1.2825,21.25760417,7.051565,4.285156667,16.36281167,3.001500833,0.944165
2018/10/23 6:00,99.72416667,0.1583335,5.908333333,21.865145,15.9374275,3.4601525,18.89500417,6.263998333,0.8033325
2018/10/23 7:00,97.1075,0.99933375,5.069166667,14.44820167,7.502388333,-0.982814167,18.73156,9.93825,1.7508325
2018/10/23 8:00,94.0575,2.107999833,3.25,27.33739833,9.062348333,0.109376667,21.3665625,6.089249167,6.122294167
2018/10/23 9:00,94.55166667,24.00799942,5.168333333,54.56815,17.8970975,3.36172,39.88655667,8.961745833,8.025415833
2018/10/23 10:00,99.32666667,91.30566342,16.86333292,59.86972333,22.32597667,7.154696667,55.19874667,35.87324917,9.867293333
2018/10/23 11:00,100.7541667,119.2059987,20.30083358,76.43330833,25.6483,2.239840833,52.5568725,40.63800083,3.982189167
2018/10/23 12:00,101.9691667,118.5003324,22.81666667,82.38000417,27.95174,3.071091667,66.70124833,41.16000167,5.688959167
2018/10/23 13:00,101.2525,119.8673324,23.38083325,75.11067667,27.51169667,8.462496667,75.35156583,42.76725167,10.7767725
2018/10/23 14:00,83.54,114.8579998,23.24999992,74.8000575,28.62010583,10.13202667,62.17812083,42.43350083,12.8648975
2018/10/23 15:00,79.68666667,116.1476668,25.7775,81.16745,31.59720333,9.8671825,57.2071875,41.81250167,10.70187667
2018/10/23 16:00,78.22083333,112.9046663,26.78000017,76.2558,33.35222333,8.529689167,48.76374917,39.4252525,14.92010417
2018/10/23 17:00,89.74333333,71.24333325,17.79999992,57.07348333,25.4264575,10.62499917,32.39343583,30.28049333,13.75166667
2018/10/23 18:00,81.7725,36.20899967,16.14166675,47.97208083,21.334075,20.5531225,34.079995,18.0097475,9.800625
2018/10/23 19:00,88.05,53.80133242,16.315833,46.94215,19.6048425,23.12577833,30.10750417,27.10574667,6.851350833
2018/10/23 20:00,62.3375,43.85999933,13.62666667,56.03839833,26.21272083,14.921875,24.66030917,22.488755,7.2440625
2018/10/23 21:00,30.41166667,28.83133325,5.9725,54.2515525,8.779609167,11.76250083,19.84999583,14.62799917,19.13052083
2018/10/23 22:00,29.98083333,4.538000083,2.1975,30.00569,2.1217425,4.4148525,26.11969083,3.74925,20.12114667
2018/10/23 23:00,21.64666667,34.99066675,1.5325,21.18506583,3.369869167,3.503905833,17.05406333,15.6802475,8.9733325
2018/10/24 0:00,16.43083333,68.15066533,0.2175,7.759981667,0.2316325,1.472656667,5.371875,19.17150167,5.341981667
2018/10/24 1:00,16.88666667,73.64100075,1.335,14.25620667,1.497215,-1.391404167,1.5068775,17.87400667,3.260936667
2018/10/24 2:00,15.10416667,47.22666542,3.725,5.032813333,7.006139167,-2.090619167,6.490310833,17.11425083,0.085105
2018/10/24 3:00,28.0175,37.76533133,5.045,7.422910833,9.57473,-2.0046875,6.516559167,12.66225,-0.8916675
2018/10/24 4:00,32.8825,26.1986655,9.011666667,17.15146417,15.53461,-1.567973333,12.10656333,14.13300333,-1.379794167
2018/10/24 5:00,28.59916667,23.95900108,11.73333333,19.6345975,17.28625917,-1.149999167,15.4549975,10.61100083,-1.088439167
2018/10/24 6:00,26.7675,21.84733342,15.72083342,38.27852083,23.7393475,-0.829686667,15.98499667,9.012004167,-1.288331667
2018/10/24 7:00,20.395,13.05800042,15.69916658,38.98931333,23.94749917,-1.1820325,17.25187917,5.692504167,-0.767605
2018/10/24 8:00,5.123333333,3.304333417,16.71500008,38.99698167,24.64621417,-2.092189167,16.72374917,4.553250833,1.541770833
2018/10/24 9:00,3.515,1.059,13.9325,41.10980167,21.37870833,-0.578125,16.34249833,2.18175,2.256043333
2018/10/24 10:00,0.6575,9.0436675,11.10333333,32.22854583,15.12074917,2.0335975,14.31187083,4.751999167,3.4832275
2018/10/24 11:00,0.265833333,12.21766458,13.56416658,31.61162333,14.38679,2.207030833,18.0275,4.9004975,2.837085833
2018/10/24 12:00,0.773333333,2.889000583,5.543333333,18.8777125,10.029455,2.1546875,15.765315,2.465995,4.793749167
2018/10/24 13:00,3.016666667,0,3.779166667,18.24711917,6.545398333,3.681246667,24.82906333,2.228999167,6.425938333
2018/10/24 14:00,6.408333333,42.86600058,7.515,23.45997917,10.79078833,1.452344167,26.29468667,17.39474917,4.078751667
2018/10/24 15:00,28.35,57.79066592,20.06333317,60.83568667,24.35527583,3.188280833,33.18688083,17.55749667,5.212814167
2018/10/24 16:00,63.73083333,120.0126674,26.1708335,93.57452583,39.80848417,7.466406667,31.1643775,33.79500167,5.394166667
2018/10/24 17:00,70.80833333,127.0353336,29.63833308,111.4897317,43.07202333,19.5867225,31.59125167,39.64500167,10.06406167
2018/10/24 18:00,52.2325,112.3599981,30.15083333,115.3577767,43.32474167,56.79843667,28.18219167,41.29575083,30.05947583
2018/10/24 19:00,36.33083333,102.7669995,30.13749992,115.5173283,43.75619167,178.7421825,29.82624917,40.91775083,130.3872942
2018/10/24 20:00,31.6875,73.21166733,30.08416675,119.4502242,43.62381417,97.61484083,22.89906333,33.3944975,85.47385417
2018/10/24 21:00,34.20416667,62.32366633,29.68416625,117.7035067,44.0245175,206.1703117,21.4803125,32.1600025,95.54635333
2018/10/24 22:00,30.50333333,45.57866675,29.29833317,102.0854258,42.74161,213.5335867,20.750935,29.6257475,93.26469
2018/10/24 23:00,27.69666667,33.91400025,28.92416683,84.79228167,37.68840167,197.5265675,15.0453125,27.97125083,49.78187667
2018/10/25 0:00,27.27583333,32.78700008,24.36916692,61.54652833,38.97732583,196.8609308,11.76656417,20.86274667,54.86260333
2018/10/25 1:00,34.18333333,5.893666,23.28999983,56.7381,36.32270917,172.3062483,15.89000167,9.034499167,57.25166917
2018/10/25 2:00,55.10583333,23.21033358,23.34666683,55.150945,34.57286333,137.6492183,9.693749167,7.708500833,37.88291667
2018/10/25 3:00,70.69333333,24.09366617,19.92416658,50.88101417,32.00306333,78.5039,10.78437417,15.8819975,19.84468667
2018/10/25 4:00,64.93,15.85033408,16.45666683,41.123435,26.81145917,52.71563417,7.150623333,15.71625083,12.52145833
2018/10/25 5:00,63.705,12.86766558,15.79416667,35.75443083,23.98307167,52.38280917,7.599374167,21.56624583,20.11208
2018/10/25 6:00,73.5375,3.271000667,14.07333333,30.905115,21.83442417,59.55000083,6.6287475,14.74125167,12.54989583
2018/10/25 7:00,85.92333333,0,11.8225,32.29939167,19.96230083,20.37264917,8.661561667,10.76099583,6.220519167
2018/10/25 8:00,86.70166667,0.1583335,6.489166667,21.31899833,9.877901667,19.376565,13.19749917,2.835754167,10.08510333
2018/10/25 9:00,77.58666667,0,1.4725,8.399970833,2.055685833,39.5937575,6.619686667,1.806750833,18.27322833
2018/10/25 10:00,40.21416667,0,-0.058333333,1.19294,0.199231667,61.48985,0.337499167,0.122250833,51.71604083
2018/10/25 11:00,23.52916667,0,0.5225,4.740118333,1.758399167,69.91250083,0.036875,0,85.34645917
2018/10/25 12:00,13.23333333,0,2.643333333,8.313774167,3.576898333,69.15781167,2.647186667,0.272250833,83.70010167
2018/10/25 13:00,8.6925,3.085666667,5.706666667,17.1429575,5.618759167,97.88125667,12.93469,2.623501667,96.44677167
2018/10/25 14:00,18.7275,19.70466675,7.6575,24.3056275,9.2846525,115.8914117,17.9096875,8.333250833,118.5525017
2018/10/25 15:00,49.16583333,40.06666567,11.65583325,35.50695917,11.3041625,64.38515333,20.41031583,14.54025083,118.2912492
2018/10/25 16:00,72.60083333,81.57466633,16.94583358,51.38019417,19.34531,69.03905417,37.69468667,25.84125,97.4430175
2018/10/25 17:00,104.0166667,82.10533075,19.35666633,54.73625083,26.82270083,30.61015083,26.74656333,27.97574917,12.87062583
2018/10/25 18:00,41.1225,65.06133292,17.66749983,57.66993417,26.39409417,29.01562583,19.32656417,30.1995,16.89333
2018/10/25 19:00,28.41416667,29.12066658,14.88916658,39.11731833,14.0649725,22.676555,23.73062,13.05450583,4.284166667
2018/10/25 20:00,54.38916667,14.01799967,12.96916667,41.8965275,19.48727583,50.81562917,23.51062333,7.212,16.235935
2018/10/25 21:00,60.40166667,13.80033308,10.90833333,44.88484167,16.23067917,70.01640667,26.807495,3.593995,28.94989667
2018/10/25 22:00,46.88916667,9.219001083,14.26999992,35.23647083,19.16883083,93.25781583,30.72469083,2.758503333,26.49927333
2018/10/25 23:00,23.68083333,0,9.51,72.02168667,17.68299417,117.6851592,32.89999583,5.1532475,27.87635667
2018/10/26 0:00,2.684166667,0,4.5875,75.95374917,15.47721417,130.0234333,59.6450025,2.920501667,33.77979333
2018/10/26 1:00,0.186666667,0,2.290833333,56.1621425,8.238593333,108.8179617,63.44718833,0.370499167,35.90354167
2018/10/26 2:00,0.895833333,4.936333833,1.163333333,24.89354167,0.50399,57.45157083,49.4440575,8.490754167,33.29406167
2018/10/26 3:00,0.475,6.728333167,-0.033333333,6.96213,0.020701667,56.49765833,11.38125,8.193756667,25.68916583
2018/10/26 4:00,0.89,0,1.238333333,2.646958333,0.965920833,62.9289075,2.895313333,0.491248333,24.1685425
2018/10/26 5:00,0,0,3.306666667,11.12712083,8.734710833,54.59218917,0.062811667,0,31.4130225
2018/10/26 6:00,0,0,2.615833333,9.276299167,7.782813333,52.16406,0,0,32.0215625
2018/10/26 7:00,0,0,2.674166667,5.558456667,5.289534167,25.00234583,0,0.087000833,33.63468667
2018/10/26 8:00,0.364166667,0,0.301666667,0.1732225,0.0075425,12.84453083,0,0,21.341875
2018/10/26 9:00,13.54333333,0,-0.065,0.146766667,-0.184874167,15.857035,0.020311667,0,30.8270825
2018/10/26 10:00,22.70166667,0,1.899166667,15.17692583,4.448259167,50.28827583,1.696565833,0,16.71583417
2018/10/26 11:00,13.52,0,5.255,30.17208667,13.82474917,80.19062167,7.859375833,1.08825,10.05010333
2018/10/26 12:00,3.133333333,2.037666333,7.741666667,43.76869833,12.59070583,95.97187833,23.667185,3.521246667,40.73114583
2018/10/26 13:00,5.3225,10.33766683,10.31666667,51.36824583,19.59551833,118.6578175,25.92999583,4.674745833,37.21145833
2018/10/26 14:00,7.624166667,24.13166625,18.05583367,65.15515417,27.34030833,119.359375,32.78406583,8.4449975,33.31927083
2018/10/26 15:00,25.27416667,47.44866708,23.42083317,75.67642,30.560005,117.3007742,33.70375,14.26725,33.34260583
2018/10/26 16:00,51.33666667,58.18866675,23.4491665,79.588835,27.90948917,74.415625,32.2987525,10.82699833,44.66406333
2018/10/26 17:00,36.56916667,43.95866708,17.84500025,58.3756025,20.15465167,52.32421333,24.516255,9.3847425,23.91802
2018/10/26 18:00,13.16083333,64.03799942,8.5875,23.60929833,9.800869167,35.26171917,9.525,15.39300083,23.8768775
2018/10/26 19:00,0.248333333,57.0926685,1.3225,12.7654575,3.993733333,14.11015667,11.9328125,17.87550167,15.98270917
2018/10/26 20:00,1.146666667,55.98466575,5.995833333,16.8314975,6.837196667,2.167971667,12.63687667,19.6567475,14.71239333
2018/10/26 21:00,3.589166667,35.06333225,7.659166667,13.09911667,16.20654667,5.174995,9.633125833,13.25774667,27.30155917
2018/10/26 22:00,1.3425,29.0826665,9.610833333,15.06174917,14.74372,22.83515833,5.015310833,11.93175,31.42010333
2018/10/26 23:00,0.001666667,9.573000667,8.484166667,11.14760583,13.205845,8.631254167,3.184689167,5.35125,38.40177167
2018/10/27 0:00,0,1.020999917,9.235833333,12.91820583,12.75197833,6.8085925,1.50719,4.0814975,34.2847925
2018/10/27 1:00,0,0.496666583,8.646666667,16.48075833,13.841345,4.757810833,1.5215625,2.596499167,14.29874833
2018/10/27 2:00,1.193333333,0,10.465,19.18747667,17.02996917,25.32969,4.241875,3.073495,14.84448167
2018/10/27 3:00,10.53333333,0,13.66333333,18.8231075,16.93924833,48.773435,6.08531,1.65375,6.5520825
2018/10/27 4:00,33.175,0,8.728333333,17.56280417,12.97507667,46.50859583,6.187503333,0.378000833,8.2307275
2018/10/27 5:00,40.1775,0,2.7675,13.54711667,3.7029925,37.37891167,6.650001667,0,7.073855
2018/10/27 6:00,14.02,0,0.105,7.522756667,-0.089789167,31.35078,1.940936667,0,4.360314167
2018/10/27 7:00,0.116666667,0,0.36,11.30119917,0.575534167,3.317191667,8.901873333,0.1350025,0.445313333
2018/10/27 8:00,0.028333333,0,5.030833333,27.8852275,6.60385,-1.818748333,24.35375,2.306999167,-0.195728333
2018/10/27 9:00,4.54,29.86199958,14.68916658,77.09203833,21.775245,1.134370833,48.53093167,21.42299583,4.4205175
2018/10/27 10:00,11.48583333,51.85733167,15.640833,71.96453167,17.25207333,14.11640917,46.29937833,27.16725083,26.95114833
2018/10/27 11:00,21.76333333,60.441,16.81666667,69.26894583,20.90910667,40.19687083,47.29250417,24.40649667,49.53593667
2018/10/27 12:00,77.7675,88.82699975,20.26666692,86.6738375,31.40934917,41.08124917,50.9700025,38.3070025,46.61542
2018/10/27 13:00,85.97916667,117.9999988,26.73333325,107.149795,34.3998025,60.94844167,77.03937917,45.63825083,77.0949975
2018/10/27 14:00,47.16666667,126.8569984,27.6716665,127.8271525,40.12997083,71.65547417,89.16937583,46.006495,81.3085425
2018/10/27 15:00,68.01416667,124.3400001,26.2116665,117.4620217,39.4675575,70.74140667,91.4650025,46.39650333,71.38385417
2018/10/27 16:00,80.3475,105.4086646,28.42249975,111.2601725,38.75092083,36.2882775,92.52750417,44.7225,51.78864667
2018/10/27 17:00,73.84166667,61.33166575,22.65999967,96.81112833,33.55925417,26.63359083,83.0731275,19.92675,25.1012525
2018/10/27 18:00,65.05833333,67.61699867,19.51416683,85.22491417,35.65454083,15.14218583,65.17937167,16.209,10.96916583
2018/10/27 19:00,66.2325,86.82099842,12.96166658,52.81632833,23.36363917,5.899215,55.52874833,13.54949667,4.008228333
2018/10/27 20:00,71.82,48.40900042,3.93,34.28249417,8.4679725,9.846098333,10.4278125,12.2294975,1.6288525
2018/10/27 21:00,68.95,7.946001083,5.3325,19.01767,12.50878167,4.15078,7.0553125,3.093744167,8.946875833
2018/10/27 22:00,55.38583333,3.369666417,3.786666667,11.96168,11.55397333,0.28672,3.788431667,2.961753333,18.50083583
2018/10/27 23:00,45.72416667,1.752333333,4.375833333,12.51120333,12.47373583,15.45390833,4.260626667,3.015,26.90614417
2018/10/28 0:00,56.2125,0,5.665,8.952055833,8.377980833,63.90469667,0.783438333,0.615000833,53.16687417
2018/10/28 1:00,32.23,0,7.898333333,12.79022,7.682175,53.86953667,3.509688333,0,63.60354167
2018/10/28 2:00,34.48916667,4.1119995,8.174166667,18.0192975,10.05418417,54.83125333,1.099373333,2.783999167,68.86676917
2018/10/28 3:00,18.37333333,10.91700108,11.21,20.54081583,12.50170667,47.0812475,7.204690833,6.699001667,62.23520833
2018/10/28 4:00,9.7275,19.90266483,15.30500025,31.8684725,15.1621425,44.55781167,10.65188,6.755996667,41.127915
2018/10/28 5:00,4.61,21.10766725,18.46333342,43.99651917,21.278865,24.09297667,11.87250083,11.55750333,32.399375
2018/10/28 6:00,1.819166667,10.52866683,10.57916667,45.66815667,26.08331917,11.86250333,17.29656083,9.107256667,10.2764575
2018/10/28 7:00,5.559166667,15.20299975,10.18333333,41.5705775,22.76675083,1.047659167,17.12969167,9.159001667,1.4054175
2018/10/28 8:00,0.706666667,0.70999975,6.8775,22.4692875,14.71832833,20.976565,10.96250333,0.57975,29.0806225
2018/10/28 9:00,0,0,3.220833333,10.89588833,5.209329167,9.989846667,4.426871667,0,18.96427167
2018/10/28 10:00,0,0,0.903333333,3.059114167,1.63832,14.761725,1.351245,0,23.21270833
2018/10/28 11:00,0,0,0.4675,0.812350833,0.525545,40.46953583,1.165623333,0,24.09833333
2018/10/28 12:00,0,0,0.09,2.1213225,0.678290833,26.27968833,2.1125,0,29.96239667
2018/10/28 13:00,0,0,0.288333333,2.636711667,0.8204525,27.88828583,3.731250833,0.055499167,6.578020833
2018/10/28 14:00,0.5375,0,0.228333333,0.824294167,-0.07749,17.20702083,3.7675025,0,3.938854167
2018/10/28 15:00,1.065,0,0.210833333,0.797845833,-0.026379167,13.1570325,3.213125,0.071248333,6.2272925
2018/10/28 16:00,7.990833333,7.268334,-0.0425,0.3601,-0.081920833,46.66016333,3.261561667,2.7870025,17.85125083
2018/10/28 17:00,26.52666667,70.06466725,-0.000833333,1.624693333,0.214309167,63.92343917,15.04875167,15.99375417,24.0503125
2018/10/28 18:00,21.09416667,88.40166417,8.440833333,10.36000667,2.7485175,123.2507875,14.45624917,22.90724583,66.62937333
2018/10/28 19:00,25.37,66.45200025,12.14666667,18.56540417,15.17126667,157.4820292,9.420625,23.30399333,81.7863525
2018/10/28 20:00,11.8675,61.3579985,14.99166675,24.12981917,20.870425,159.6867217,8.937815,20.88074917,71.15989667
2018/10/28 21:00,4.56,49.6830005,15.70999983,28.77013417,25.13585167,183.8945342,7.943436667,18.4035,87.5283325
2018/10/28 22:00,4.173333333,34.29266675,16.09333325,23.280775,24.41538083,193.9726567,9.39875,13.96424583,102.4740658
2018/10/28 23:00,0.263333333,23.62666692,15.43,23.700605,19.54050583,172.0351575,8.164063333,10.0904975,77.3362475
2018/10/29 0:00,0,16.59200167,11.58583333,20.63465667,19.7432375,158.7320283,5.74875,7.0335025,63.2649975
2018/10/29 1:00,0,9.141667083,8.215,14.02923083,14.8046175,138.6585967,3.9743775,5.950495833,50.75218833
2018/10/29 2:00,0,0,7.365833333,9.771225833,12.05749583,123.0226583,2.02156,3.316505833,43.01698
2018/10/29 3:00,0,0,5.0025,6.837559167,7.93159,104.9718758,0.0321875,0.261746667,40.0594825
2018/10/29 4:00,0,0,6.61,7.693428333,8.178359167,96.12109583,0.796875,0.1035,31.40895667
2018/10/29 5:00,0,0,8.888333333,14.50964167,12.18676333,72.61874417,2.085314167,2.566499167,21.50739583
2018/10/29 6:00,0,0,10.75833333,19.90679667,15.005565,73.3023425,5.194065833,4.255501667,9.264271667
2018/10/29 7:00,0,0,9.279166667,17.5781325,13.4198825,45.80547417,7.354688333,4.3050025,6.316770833
2018/10/29 8:00,0,0,8.184166667,13.96010667,10.42943,19.52421583,9.268438333,2.8035,2.751874167
2018/10/29 9:00,0,0,8.4,16.0540975,10.00789833,2.515633333,8.2059375,3.22875,1.570938333
2018/10/29 10:00,0.29,0,6.796666667,10.52896917,6.017279167,0.280464167,9.118121667,4.65225,-1.152290833
2018/10/29 11:00,0.949166667,0,4.37,7.4348725,3.6643775,-2.2625,9.011564167,5.6512525,-1.658541667
2018/10/29 12:00,6.340833333,0,2.046666667,4.808383333,2.540429167,-2.364845,11.26718583,3.997503333,-1.424061667
2018/10/29 13:00,10.5925,0,1.16,7.105501667,3.535901667,-0.333593333,10.61343833,1.782753333,-1.0190625
2018/10/29 14:00,19.37333333,1.715333333,0.9925,9.167071667,3.206744167,0.3179675,11.5015625,1.020749167,0.535833333
2018/10/29 15:00,26.51583333,13.8863335,2.688333333,19.72847,8.411041667,-0.31172,15.48875,1.338000833,1.3159375
2018/10/29 16:00,29.4625,90.45033317,7.6525,37.50201167,14.44015333,-1.899219167,25.47155917,20.83800083,-0.455730833
2018/10/29 17:00,42.7525,118.8933328,20.18916692,58.75531417,27.57107417,-0.876559167,28.50594333,30.89924833,5.9816675
2018/10/29 18:00,32.74583333,113.4869983,25.97083342,55.44707917,30.86344167,27.14921667,26.8725025,32.57549667,46.67250167
2018/10/29 19:00,33.69333333,103.1110001,27.20333308,53.69095583,29.82697333,131.8234375,19.18655667,31.1512475,82.20958417
2018/10/29 20:00,22.72,61.13300017,25.56583308,50.37072583,28.44217083,161.1945333,18.64718333,27.18449833,85.36677167
2018/10/29 21:00,29.07416667,30.79733208,25.18000025,42.45290083,26.71882167,153.4093708,15.71125333,21.74925167,112.254165
2018/10/29 22:00,42.60166667,12.112332,19.96916667,48.47895833,27.6395125,150.45234,18.05937833,15.97574917,94.3185375
2018/10/29 23:00,66.6275,3.260333333,15.04833333,39.02941333,26.01713083,145.7250058,19.9575025,12.330755,61.6182275
2018/10/30 0:00,70.7025,0,11.06,37.46275083,19.04511667,155.2843758,14.28,5.769751667,67.37271
2018/10/30 1:00,56.97916667,0,6.315,33.81146083,9.282338333,165.1843692,8.778749167,0.278251667,89.97312417
2018/10/30 2:00,70.80833333,0,3.749166667,28.8579925,3.098833333,162.6140658,6.379690833,0,88.55979167
2018/10/30 3:00,71.61833333,0,0.743333333,21.91888833,2.94662,161.675005,6.7475,0,90.26771083
2018/10/30 4:00,64.88083333,0,-0.015833333,21.55883,4.382201667,152.6765625,12.39280833,0,77.59843917
2018/10/30 5:00,68.0275,0,0.718333333,55.41207,14.558115,126.8593717,27.625935,0.357,41.8029125
2018/10/30 6:00,61.1875,0,4.718333333,68.10674583,13.02314833,52.68046583,34.20593083,2.648995,14.4029175
2018/10/30 7:00,36.54916667,3.015,4.280833333,49.15221167,8.817165833,12.33125583,36.17624667,10.67774667,3.623020833
